2021-12-05 16:10:49;87.62;225.4$;-8.46
2021-12-05 18:48:07;86.72;223.08$;-2.32
2021-12-06 04:11:30;83.89;215.8$;-7.28
2021-12-06 09:51:10;80.12;206.1$;-9.7
2021-12-06 16:50:33;84.8;218.14$;12.04
2021-12-06 21:37:41;90.42;232.6$;14.46
2021-12-07 03:18:56;93.24;239.85$;7.25
2021-12-07 07:49:21;95.73;246.26$;6.41
2021-12-07 12:47:48;93.6;240.78$;-5.48
2021-12-08 00:16:25;88.86;228.59$;-12.19
2021-12-08 00:34:50;89.43;230.05$;1.47
2021-12-08 06:19:22;89.64;230.59$;0.54
2021-12-08 16:50:20;91.95;236.53$;5.94
2021-12-09 06:25:25;92.32;237.49$;0.95
2021-12-09 11:17:07;89.54;230.33$;-7.15
2021-12-09 19:13:40;85.77;220.64$;-9.7
2021-12-10 01:49:26;88.41;227.43$;6.79
2021-12-10 15:42:37;88.57;227.84$;0.41
2021-12-10 18:00:13;84.55;217.5$;-10.34
2021-12-10 21:45:27;84.86;218.3$;0.8
2021-12-11 06:47:52;82.6;212.48$;-5.81
2021-12-11 18:36:10;86.11;221.51$;9.03
2021-12-11 21:09:37;83.3;214.28$;-7.23
2021-12-11 22:26:57;82.84;213.1$;-1.18
2021-12-12 10:54:30;83.76;215.47$;2.37
2021-12-12 17:45:44;85.51;219.97$;4.5
2021-12-12 23:18:20;87.52;225.14$;5.17
2021-12-13 11:18:46;84.91;218.42$;-6.71
2021-12-13 16:45:40;78.97;203.14$;-15.28
2021-12-13 21:44:14;78.02;200.7$;-2.44
2021-12-14 04:27:03;78.98;203.17$;2.47
2021-12-14 11:31:40;79.5;204.51$;1.34
2021-12-14 22:34:06;83;213.51$;9
2021-12-15 04:47:37;90.27;232.21$;18.7
2021-12-15 11:12:28;91.54;235.48$;3.27
2021-12-15 21:03:07;99.06;254.82$;19.34
2021-12-15 22:04:04;103.33;265.81$;10.98
2021-12-16 03:03:39;104.58;269.02$;3.22
2021-12-16 11:10:51;104.84;269.69$;0.67
2021-12-16 23:10:02;103.88;267.22$;-2.47
2021-12-17 08:17:39;101.5;261.1$;-6.12
2021-12-17 12:13:18;103.61;266.53$;5.43
2021-12-17 12:52:31;104.49;268.79$;2.26
2021-12-18 07:17:05;111.25;286.18$;17.39
2021-12-18 11:07:12;114.28;293.98$;7.79
2021-12-18 14:39:51;116.06;298.56$;4.58
2021-12-18 21:44:01;114;293.26$;-5.3
2021-12-19 10:57:18;111.73;287.42$;-5.84
2021-12-19 17:22:27;110.91;285.31$;-2.11
2021-12-19 21:15:31;108.08;278.03$;-7.28
2021-12-19 23:53:40;109.06;280.55$;2.52
2021-12-20 06:11:58;106.37;273.63$;-6.92
2021-12-20 13:24:16;104.66;269.23$;-4.4
2021-12-20 21:55:08;113.33;291.53$;22.3
2021-12-21 11:20:05;118.81;305.63$;14.1
2021-12-21 13:08:42;119.68;307.87$;2.24
2021-12-21 15:32:48;117.61;302.54$;-5.32
2021-12-21 21:11:57;118.13;303.88$;1.34
2021-12-22 03:26:59;127.26;327.37$;23.49
